timestamp,open,high,low,close,volume
2019-04-18,395.6000,398.4000,385.0000,391.6000,52953355
2019-04-12,380.0000,400.4000,375.8000,393.8000,92781905
2019-04-04,367.8000,379.6000,364.8000,376.0000,69561538
2019-03-29,352.8000,361.8000,347.0000,361.0000,79244804
2019-03-22,361.2000,371.2000,357.6000,365.0000,97636639
2019-03-15,350.0000,363.6000,347.4000,359.0000,75022234
2019-03-08,337.0000,370.0000,335.0000,347.0000,138223697
2019-03-01,348.0000,348.8000,333.4000,336.2000,82521646
2019-02-22,335.0000,344.2000,334.8000,344.0000,64000780
2019-02-15,346.0000,353.0000,331.2000,333.8000,93066072
2019-02-08,343.2000,347.4000,338.0000,345.6000,14903478
2019-02-04,349.0000,349.0000,344.8000,347.6000,5855460
2019-02-01,344.4000,352.0000,336.8000,348.0000,89289814
2019-01-25,338.0000,344.4000,326.8000,343.8000,105161540
2019-01-18,329.6000,338.0000,320.2000,337.0000,91128089
2019-01-11,318.0000,334.6000,312.0000,331.2000,118087703
2019-01-04,310.0000,317.2000,300.4000,310.6000,61362237
2018-12-28,312.0000,316.8000,307.0000,310.0000,29188131
2018-12-24,315.2000,315.2000,308.6000,310.6000,14579845
2018-12-21,310.8000,318.6000,297.0000,315.2000,105146437
2018-12-14,304.2000,320.8000,303.6000,308.8000,81757450
2018-12-07,328.0000,328.4000,303.8000,310.6000,148809019
2018-11-30,293.0000,320.8000,291.8000,312.0000,138160665
2018-11-23,293.0000,297.6000,277.0000,291.2000,89435543
2018-11-16,275.4000,291.4000,260.0000,290.4000,154046053
2018-11-09,294.6000,301.8000,278.2000,279.2000,135692947
2018-11-02,264.6000,303.8000,251.4000,303.6000,195850680
2018-10-26,282.0000,293.8000,259.4000,260.0000,143081588
2018-10-19,291.6000,291.6000,273.2000,282.0000,99914226
2018-10-12,305.8000,306.8000,265.0000,288.4000,203659303
2018-10-05,325.0000,325.0000,302.4000,305.0000,78693488
2018-09-28,332.2000,333.2000,321.2000,323.2000,78049435
2018-09-21,325.0000,334.4000,311.0000,334.4000,113715251
2018-09-14,318.8000,331.8000,305.2000,330.0000,135574149
2018-09-07,333.4000,341.0000,309.6000,316.8000,161403426
2018-08-31,359.4000,368.8000,338.0000,340.0000,113942062
2018-08-24,343.2000,363.2000,342.4000,354.0000,124307790
2018-08-17,363.0000,364.6000,319.0000,337.0000,206353197
2018-08-10,357.8000,375.6000,348.6000,370.0000,111179435
2018-08-03,370.0000,370.8000,340.4000,349.8000,159148615
2018-07-27,377.6000,382.8000,369.2000,373.0000,96245467
2018-07-20,383.6000,386.2000,371.6000,376.6000,67347510
2018-07-13,394.2000,398.0000,375.0000,381.0000,97412794
2018-07-06,395.0000,395.0000,379.2000,386.6000,72700194
2018-06-29,395.0000,397.8000,373.4000,393.8000,135418271
2018-06-22,410.0000,410.0000,391.2000,397.4000,97847210
2018-06-15,420.0000,422.4000,408.4000,410.0000,80924916
2018-06-08,413.0000,431.6000,408.8000,415.0000,133994128
2018-06-01,407.6000,407.6000,395.0000,404.0000,108693748
2018-05-25,416.6000,418.0000,401.6000,404.0000,79923998
2018-05-18,415.0000,424.2000,390.6000,411.0000,174091258
2018-05-11,388.0000,415.0000,375.4000,408.8000,144420124
2018-05-04,392.4000,396.8000,382.0000,382.8000,75316169
2018-04-27,397.6000,400.2000,377.2000,388.4000,130070280
2018-04-20,406.8000,407.8000,393.4000,400.2000,121357824
2018-04-13,408.0000,425.6000,404.2000,408.0000,110887653
2018-04-06,404.6000,412.4000,397.6000,405.8000,95334637
2018-03-29,419.4000,438.6000,405.2000,409.6000,180024025
2018-03-23,465.0000,475.6000,405.0000,420.0000,446769365
2018-03-16,455.4000,472.8000,453.6000,465.2000,115227999
2018-03-09,436.0000,448.2000,425.0000,447.0000,98639320
2018-03-02,456.0000,458.0000,428.0000,436.0000,128826136
2018-02-23,450.0000,458.0000,444.8000,453.4000,78263766
2018-02-15,412.8000,447.0000,409.6000,447.0000,96199133
2018-02-09,433.8000,445.8000,398.0000,407.4000,292888099
2018-02-02,473.8000,476.6000,451.0000,452.4000,113817645
2018-01-26,455.0000,474.6000,450.4000,471.2000,117910857
2018-01-19,445.4000,454.0000,433.2000,452.4000,105411494
