Date,Open,High,Low,Close,Adj Close,Volume
2014-04-13,null,null,null,null,null,null
2014-04-20,30.025000,30.100000,29.174999,29.225000,26.403437,100851824
2014-04-27,29.125000,29.424999,28.025000,28.850000,26.064644,122557492
2014-05-04,29.049999,29.299999,27.799999,28.125000,25.409637,116101272
2014-05-11,28.275000,29.025000,28.049999,28.650000,25.883953,142988932
2014-05-18,28.799999,29.275000,27.900000,29.100000,26.290506,121367428
2014-05-25,29.325001,30.100000,28.825001,29.975000,27.081028,128718160
2014-06-01,29.975000,30.549999,29.674999,30.075001,27.171377,81698836
2014-06-08,30.049999,31.000000,29.825001,30.850000,27.871552,113596008
2014-06-15,30.650000,31.299999,30.400000,30.775000,27.803787,132505122
2014-06-22,31.000000,31.350000,29.450001,29.875000,26.990683,113255360
2014-06-29,29.900000,30.750000,29.525000,30.325001,27.918974,73800286
2014-07-06,30.575001,30.900000,29.275000,29.424999,27.090380,107816590
2014-07-13,29.650000,30.000000,29.049999,29.299999,26.975296,78390300
2014-07-20,29.299999,32.450001,29.075001,32.174999,29.622192,215690896
2014-07-27,32.125000,33.750000,32.125000,32.775002,30.174585,212979968
2014-08-03,32.974998,33.575001,31.775000,32.150002,29.599176,107134008
2014-08-10,32.549999,33.474998,32.325001,33.075001,30.450788,110544308
2014-08-17,32.825001,33.250000,31.950001,32.875000,30.266653,150810864
2014-08-24,32.599998,32.875000,31.400000,31.549999,29.046780,112965412
2014-08-31,31.400000,33.299999,31.049999,33.075001,30.450788,136458468
2014-09-07,33.250000,33.250000,31.799999,31.950001,29.415045,98638410
2014-09-14,31.650000,31.924999,30.700001,31.000000,28.816019,129943270
2014-09-21,30.674999,30.850000,29.650000,29.799999,27.700560,147315734
2014-09-28,29.299999,29.700001,28.525000,29.475000,27.398458,93346404
2014-10-05,29.674999,30.225000,29.174999,29.424999,27.351980,91708150
2014-10-12,29.125000,29.575001,28.775000,29.424999,27.351980,100511454
2014-10-19,29.700001,30.125000,29.250000,29.750000,27.654083,80976654
2014-10-26,29.575001,31.750000,29.299999,31.674999,29.443464,173050430
2014-11-02,31.725000,31.750000,30.650000,30.750000,28.583633,82290634
2014-11-09,30.750000,30.750000,29.325001,30.400000,28.258289,263184522
2014-11-16,30.750000,30.750000,29.000000,29.375000,27.305502,155402694
2014-11-23,30.549999,32.799999,30.299999,32.525002,30.233583,374202012
2014-11-30,33.424999,37.500000,32.375000,36.500000,33.928539,963037668
2014-12-07,37.200001,38.650002,35.525002,37.000000,34.393311,678144882
2014-12-14,36.250000,37.500000,35.500000,37.200001,34.579224,388961188
2014-12-21,37.224998,39.349998,36.775002,36.875000,34.277119,174834814
2014-12-28,38.924999,41.575001,38.750000,41.549999,38.622757,285069354
2015-01-04,41.500000,42.924999,39.424999,41.575001,38.645996,405579254
2015-01-11,42.099998,44.349998,40.375000,44.150002,41.039589,381607114
2015-01-18,42.825001,44.250000,39.150002,43.575001,40.505100,440074400
2015-01-25,43.500000,44.025002,41.025002,41.299999,38.390373,220629660
