Date,Open,High,Low,Close,Adj Close,Volume
2015-07-19,6.580000,6.600000,6.410000,6.460000,5.534342,862645460
2015-07-26,6.380000,6.440000,6.200000,6.330000,5.422970,1298922067
2015-08-02,6.280000,6.430000,6.210000,6.410000,5.491507,708295415
2015-08-09,6.380000,6.480000,6.170000,6.220000,5.328732,1022914744
2015-08-16,6.200000,6.260000,5.700000,5.800000,4.968914,1518140139
2015-08-23,5.550000,5.800000,5.340000,5.370000,4.600529,2422529493
2015-08-30,5.420000,5.490000,5.110000,5.140000,4.403486,1507992506
2015-09-06,5.080000,5.530000,5.020000,5.410000,4.634797,1774513482
2015-09-13,5.490000,5.680000,5.370000,5.580000,4.780438,1250114456
2015-09-20,5.460000,5.570000,5.200000,5.240000,4.489156,1542769182
2015-09-27,5.240000,5.300000,5.040000,5.270000,4.514858,1131624758
2015-10-04,5.360000,5.800000,5.270000,5.660000,4.848974,1564451897
2015-10-11,5.690000,5.850000,5.550000,5.750000,4.926078,1233830357
2015-10-18,5.700000,5.870000,5.680000,5.850000,5.011749,826392518
2015-10-25,5.950000,5.950000,5.620000,5.630000,4.823273,1177335905
2015-11-01,5.550000,5.850000,5.530000,5.630000,4.823273,1392641115
2015-11-08,5.570000,5.700000,5.420000,5.440000,4.660499,1323352782
2015-11-15,5.290000,5.620000,5.290000,5.590000,4.789005,1032952956
2015-11-22,5.600000,5.620000,5.350000,5.360000,4.591962,1180295393
2015-11-29,5.310000,5.460000,5.270000,5.330000,4.566260,1746848887
2015-12-06,5.360000,5.390000,5.150000,5.160000,4.420620,1086584409
2015-12-13,5.050000,5.370000,5.050000,5.290000,4.531992,1309102466
2015-12-20,5.250000,5.450000,5.250000,5.430000,4.651931,672022544
2015-12-27,5.450000,5.450000,5.280000,5.310000,4.549126,479284329
2016-01-03,5.270000,5.280000,4.980000,5.020000,4.300680,1527243908
2016-01-10,4.940000,5.010000,4.720000,4.730000,4.052235,1548596582
2016-01-17,4.650000,4.770000,4.480000,4.570000,3.915161,1753830774
2016-01-24,4.620000,4.770000,4.460000,4.730000,4.052235,1500555118
2016-01-31,4.750000,4.780000,4.420000,4.640000,3.975131,1214396384
2016-02-07,4.640000,4.640000,4.310000,4.310000,3.692417,586608717
2016-02-14,4.390000,4.720000,4.390000,4.610000,3.949430,1162855112
2016-02-21,4.630000,4.720000,4.500000,4.580000,3.923728,818461271
2016-02-28,4.560000,4.820000,4.500000,4.790000,4.103637,1192373157
2016-03-06,4.890000,4.890000,4.720000,4.800000,4.112205,1205719096
2016-03-13,4.860000,5.000000,4.800000,5.000000,4.283546,1102870560
2016-03-20,4.990000,5.020000,4.840000,4.860000,4.163607,753899232
2016-03-27,4.860000,5.090000,4.820000,4.910000,4.206442,1129387221
2016-04-03,4.910000,4.910000,4.750000,4.880000,4.180741,994754189
2016-04-10,4.830000,5.140000,4.830000,5.070000,4.343516,1284886238
2016-04-17,5.050000,5.130000,4.960000,5.050000,4.326382,1056964867
2016-04-24,5.060000,5.150000,4.930000,4.990000,4.274979,1103097347
2016-05-01,4.990000,5.030000,4.750000,4.760000,4.077936,912946022
2016-05-08,4.800000,4.810000,4.600000,4.620000,3.957997,932341629
2016-05-15,4.600000,4.660000,4.500000,4.560000,3.906594,1281895670
2016-05-22,4.540000,4.960000,4.540000,4.940000,4.232144,1452404469
2016-05-29,4.910000,5.160000,4.910000,5.090000,4.360650,2008249013
2016-06-05,5.120000,5.240000,5.070000,5.130000,4.394919,1174547492
2016-06-12,5.050000,5.170000,4.980000,5.050000,4.326382,1944934107
2016-06-19,5.100000,5.220000,4.730000,4.880000,4.180741,2216709209
2016-06-26,4.790000,5.140000,4.790000,5.120000,4.630334,1178816672
2016-07-03,5.180000,5.200000,4.980000,5.070000,4.585116,1416428865
2016-07-10,5.190000,5.480000,5.150000,5.410000,4.892599,1901315870
2016-07-17,5.390000,5.480000,5.350000,5.440000,4.919730,947308901
2016-07-24,5.480000,5.480000,5.180000,5.200000,4.702683,1952841479
2016-07-31,5.240000,5.390000,5.220000,5.380000,4.865469,878763727
2016-08-07,5.420000,5.780000,5.390000,5.690000,5.145821,1935720531
2016-08-14,5.660000,5.800000,5.640000,5.750000,5.200083,2004867245
