Date,Open,High,Low,Close,Adj Close,Volume
2014-04-13,null,null,null,null,null,null
2014-04-20,105.099998,108.800003,104.199997,104.699997,103.462097,75907510
2014-04-27,102.300003,103.199997,96.519997,99.080002,97.908546,144301835
2014-05-04,99.959999,100.000000,93.000000,95.760002,94.627808,113106140
2014-05-11,96.199997,112.000000,96.000000,108.800003,107.513634,142126244
2014-05-18,107.000000,113.800003,106.099998,111.099998,110.029152,117020943
2014-05-25,112.000000,114.500000,108.500000,109.300003,108.246498,82055206
2014-06-01,109.300003,112.300003,107.699997,108.199997,107.157104,65646670
2014-06-08,109.000000,119.500000,108.800003,116.099998,114.980949,109271364
2014-06-15,117.000000,118.000000,114.599998,115.800003,114.683853,70525976
2014-06-22,115.500000,118.900002,114.000000,118.400002,117.258797,93009010
2014-06-29,119.300003,125.800003,116.500000,125.099998,123.894211,96957562
2014-07-06,125.599998,125.900002,120.099998,121.599998,120.427948,90840176
2014-07-13,122.800003,124.900002,121.500000,122.900002,121.715416,60744376
2014-07-20,122.199997,125.500000,121.300003,124.900002,123.696136,84243351
2014-07-27,125.699997,130.899994,125.000000,128.199997,126.964333,110626235
2014-08-03,128.000000,134.000000,127.599998,129.800003,128.548904,102013245
2014-08-10,131.500000,134.000000,129.100006,130.300003,129.044098,119127334
2014-08-17,130.800003,132.399994,127.400002,130.699997,129.440216,86140523
2014-08-24,130.000000,130.699997,125.599998,126.500000,125.280724,70952312
2014-08-31,127.000000,129.899994,125.000000,128.300003,127.063362,69024633
2014-09-07,127.500000,128.300003,120.199997,122.900002,121.715416,93817468
2014-09-14,123.000000,126.800003,120.800003,125.199997,123.993240,108331891
2014-09-21,124.199997,124.699997,115.599998,116.500000,115.377106,121183741
2014-09-28,115.500000,116.800003,112.800003,116.000000,114.881920,86562107
2014-10-05,116.500000,121.900002,115.599998,115.699997,114.584808,77377211
2014-10-12,114.500000,116.000000,112.300003,112.699997,111.613724,83009199
2014-10-19,114.199997,121.500000,113.199997,119.500000,118.348190,65069227
2014-10-26,119.000000,124.000000,116.699997,123.599998,122.408669,77540349
