Date,Open,High,Low,Close,Adj Close,Volume
2014-04-13,null,null,null,null,null,null
2014-04-20,71.949997,72.199997,68.599998,69.050003,57.968979,85793123
2014-04-27,69.150002,74.199997,69.150002,73.099998,61.369041,109824886
2014-05-04,72.300003,75.750000,71.650002,74.500000,62.544365,103682644
2014-05-11,75.000000,76.599998,74.400002,76.449997,64.181427,97387193
2014-05-18,76.900002,78.599998,76.000000,77.250000,64.853058,82640831
2014-05-25,77.800003,77.800003,75.300003,75.849998,63.677719,57175253
2014-06-01,75.849998,77.000000,75.500000,75.550003,64.781075,64353350
2014-06-08,76.000000,76.949997,74.150002,75.800003,64.995438,72579808
2014-06-15,75.250000,76.199997,74.900002,75.849998,65.038307,50797822
2014-06-22,75.250000,76.000000,73.750000,75.599998,64.823944,52903878
2014-06-29,75.199997,76.650002,73.750000,76.099998,65.252663,45492705
2014-07-06,76.300003,76.750000,75.550003,76.599998,65.681396,45975847
2014-07-13,77.099998,82.150002,77.099998,81.599998,69.968689,139613291
2014-07-20,82.000000,85.500000,81.449997,84.050003,72.069473,122154152
2014-07-27,84.050003,87.000000,84.050003,85.300003,73.141296,122979728
2014-08-03,85.000000,86.199997,84.449997,85.500000,73.312782,81261050
2014-08-10,85.349998,93.500000,85.050003,93.400002,80.086723,150979361
2014-08-17,93.500000,96.500000,93.199997,95.000000,81.458656,145420857
2014-08-24,94.599998,96.750000,93.199997,96.400002,82.659103,98041252
2014-08-31,96.500000,102.199997,95.099998,100.199997,85.917435,132012975
2014-09-07,100.800003,101.599998,98.349998,99.300003,86.454880,66344809
2014-09-14,97.800003,99.500000,94.099998,96.400002,83.930023,101172730
2014-09-21,94.650002,96.849998,92.300003,92.699997,80.708626,91621563
2014-09-28,92.699997,93.150002,89.500000,92.849998,80.839226,83388529
2014-10-05,93.550003,95.050003,90.800003,92.349998,80.403908,103311621
2014-10-12,90.849998,95.199997,90.849998,91.949997,80.055649,74685366
2014-10-19,93.750000,93.849998,87.150002,90.000000,78.357887,111301075
2014-10-26,88.800003,96.900002,88.099998,96.500000,84.017075,94219524
2014-11-02,97.800003,98.300003,95.000000,96.500000,84.017075,59475515
2014-11-09,98.699997,99.300003,94.550003,96.650002,84.147667,91072095
2014-11-16,97.849998,97.849998,93.500000,94.849998,82.580513,78280661
2014-11-23,96.800003,97.500000,94.750000,95.550003,83.189964,80455019
2014-11-30,94.300003,95.349998,90.500000,95.050003,82.754646,95490533
2014-12-07,95.900002,95.900002,90.500000,90.650002,78.923820,78414365
2014-12-14,89.000000,90.750000,87.400002,90.250000,78.575554,100699952
2014-12-21,91.000000,92.550003,90.849998,91.449997,79.620331,37549868
2014-12-28,91.500000,92.900002,89.900002,91.400002,79.576797,46824050
