Date,Open,High,Low,Close,Adj Close,Volume
2014-04-13,null,null,null,null,null,null
2014-04-20,80.250000,80.849998,78.650002,78.750000,58.540939,36366256
2014-04-27,78.500000,79.800003,78.349998,79.099998,58.801105,46544356
2014-05-04,78.949997,79.400002,77.250000,77.900002,57.909042,50155643
2014-05-11,78.300003,81.400002,77.550003,81.349998,60.473701,74326803
2014-05-18,82.050003,82.650002,80.300003,80.599998,59.916176,63747375
2014-05-25,80.500000,82.150002,80.000000,81.750000,61.347828,48116375
2014-06-01,81.750000,81.750000,80.650002,81.150002,60.897549,46130769
2014-06-08,81.500000,82.150002,80.400002,81.349998,61.047649,39557012
2014-06-15,81.199997,81.400002,80.400002,80.800003,60.634907,32617847
2014-06-22,80.500000,81.099998,78.800003,79.050003,59.321644,77101521
2014-06-29,79.000000,80.650002,78.000000,80.400002,60.334728,54035621
2014-07-06,80.800003,80.800003,78.050003,78.599998,58.983959,54745188
2014-07-13,78.900002,80.050003,78.599998,79.349998,59.546780,33639752
2014-07-20,79.349998,81.800003,79.000000,81.699997,61.310280,88048410
2014-07-27,81.849998,84.050003,81.750000,82.750000,62.098232,119144531
2014-08-03,82.099998,83.650002,81.849998,81.949997,61.497902,67508960
2014-08-10,82.500000,84.150002,81.250000,83.900002,62.961231,68590780
2014-08-17,83.400002,83.849998,82.300003,83.199997,62.435940,59774776
2014-08-24,83.050003,83.849998,82.650002,83.650002,63.361115,62155523
2014-08-31,83.500000,84.099998,82.550003,83.599998,63.323254,80695110
2014-09-07,83.699997,83.699997,82.099998,82.599998,62.565788,37138154
2014-09-14,82.199997,84.400002,82.000000,84.199997,63.777702,79549363
2014-09-21,83.500000,83.750000,81.900002,82.150002,62.224941,49385643
2014-09-28,81.599998,81.750000,77.599998,78.650002,59.573837,97063013
2014-10-05,78.500000,80.150002,78.250000,78.400002,59.384476,99595070
2014-10-12,77.550003,79.500000,77.199997,77.900002,59.005749,104071152
2014-10-19,78.199997,78.800003,77.449997,77.949997,59.043629,61331600
2014-10-26,78.250000,79.199997,77.699997,78.849998,60.322029,74168808
2014-11-02,79.000000,79.050003,77.650002,77.949997,59.633518,47576100
2014-11-09,79.000000,79.400002,77.800003,77.849998,59.557007,59799843
2014-11-16,77.949997,78.150002,76.199997,76.500000,58.524223,60565948
2014-11-23,76.949997,78.250000,76.849998,77.050003,58.944992,62382010
2014-11-30,76.500000,77.599998,76.000000,77.050003,58.944992,92574715
2014-12-07,77.550003,77.699997,75.050003,75.150002,57.491444,70730101
2014-12-14,73.900002,74.199997,71.949997,73.400002,56.152660,129167668
2014-12-21,73.500000,74.500000,73.500000,74.250000,56.802937,19631553
2014-12-28,74.349998,75.250000,73.500000,74.000000,56.611671,33045813
2015-01-04,73.150002,73.349998,70.449997,71.099998,54.393112,135730555
2015-01-11,71.000000,71.500000,69.800003,70.199997,53.704586,95830978
2015-01-18,70.000000,73.849998,69.750000,73.099998,55.923153,116975793
2015-01-25,72.449997,73.400002,72.150002,72.449997,55.425896,81425197
2015-02-01,71.400002,72.900002,71.099998,72.849998,55.731888,67773042
2015-02-08,73.050003,73.050003,70.000000,71.750000,54.890373,96048948
2015-02-15,71.900002,72.199997,71.599998,71.949997,55.043381,30608978
2015-02-22,72.150002,72.300003,69.150002,69.800003,53.398586,124944507
2015-03-01,69.550003,70.050003,67.349998,67.800003,51.868542,128160451
2015-03-08,66.650002,67.099998,64.849998,65.000000,50.855808,152492664
2015-03-15,64.500000,66.750000,64.349998,66.449997,51.990284,88128496
2015-03-22,67.349998,67.949997,66.900002,67.349998,52.694443,71391447
2015-03-29,67.050003,67.349998,66.000000,67.000000,52.420605,65369265
2015-04-05,67.000000,69.449997,67.000000,69.199997,54.141876,117284460
2015-04-12,69.199997,71.699997,69.199997,70.550003,55.198116,167952844
2015-04-19,70.400002,73.949997,69.800003,73.800003,57.740910,141676823
2015-04-26,76.000000,78.250000,76.000000,76.949997,60.205460,252058821
2015-05-03,76.400002,77.000000,74.050003,76.550003,59.892490,152914858
2015-05-10,76.800003,76.849998,74.300003,75.650002,59.188347,98595909
2015-05-17,75.349998,75.449997,73.800003,75.150002,58.797138,79920127
2015-05-24,75.150002,75.599998,73.300003,74.150002,58.623989,104738698
2015-05-31,73.800003,74.599998,72.849998,73.099998,57.793842,109399218
